,Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue,Movie ID,Character Name,speaker,dialogue,Emotion
4121,4122,147,41,15,Since I had received information some time ago that Potter and a number of other students had met in the Hog's Head to start an illegal group--,5,Dolores Umbridge,dolores umbridge,Since I had received information some time ago that Potter and a number of other students had met in the Hog's Head to start an illegal group--,fear
4123,4124,147,41,15,I'm sorry?,5,Dolores Umbridge,dolores umbridge,I'm sorry?,surprise
4126,4127,147,41,4,"Again, quite correct. However, I wonder if you have any evidence that proves this group has been meeting since then?",5,Albus Dumbledore,albus dumbledore,"Again, quite correct. However, I wonder if you have any evidence that proves this group has been meeting since then?",surprise
4127,4128,147,41,15,I have a witness right here!,5,Dolores Umbridge,dolores umbridge,I have a witness right here!,surprise
4130,4131,147,41,15,You can shake your head for an,5,Dolores Umbridge,dolores umbridge,You can shake your head for an,fear
4131,4132,147,41,15,"What do you mean by shaking your head, girl?",5,Dolores Umbridge,dolores umbridge,"What do you mean by shaking your head, girl?",fear
4133,4134,147,41,15,"Why are you shaking your head, girl?",5,Dolores Umbridge,dolores umbridge,"Why are you shaking your head, girl?",fear
4135,4136,147,41,15,"My apologies, Headmaster. I forgot myself.",5,Dolores Umbridge,dolores umbridge,"My apologies, Headmaster. I forgot myself.",sadness
4139,4140,147,41,17,This has all been your doing! You've been recruiting students for your army!,5,Cornelius Fudge,cornelius fudge,This has all been your doing! You've been recruiting students for your army!,anger
4141,4142,147,41,17,I knew it! I KNEW it! You've been plotting against me all this time!,5,Cornelius Fudge,cornelius fudge,I knew it! I KNEW it! You've been plotting against me all this time!,surprise
4142,4143,147,41,17,This is too good to be true!,5,Cornelius Fudge,cornelius fudge,This is too good to be true!,joy
4143,4144,147,41,1,"Professor, no!",5,Harry Potter,harry potter,"Professor, no!",anger
4144,4145,147,41,4,"Quiet, Harry!",5,Albus Dumbledore,albus dumbledore,"Quiet, Harry!",joy
4145,4146,147,41,17,"Yes, shut up, Potter. So, you'll be coming with us to the Ministry--",5,Cornelius Fudge,cornelius fudge,"Yes, shut up, Potter. So, you'll be coming with us to the Ministry--",anger
4146,4147,147,41,4,"Ah, yes. I was wondering when we'd hit that little snag.",5,Albus Dumbledore,albus dumbledore,"Ah, yes. I was wondering when we'd hit that little snag.",surprise
4150,4151,147,41,17,"You would really take on two Aurors, Dolores, and myself, Dumbledore?",5,Cornelius Fudge,cornelius fudge,"You would really take on two Aurors, Dolores, and myself, Dumbledore?",surprise
4151,4152,147,41,4,"Naturally. All of you did rather well on your spellwork at this school, but if you attempt to take me in by force, I'm afraid I shall have to hurt you.",5,Albus Dumbledore,albus dumbledore,"Naturally. All of you did rather well on your spellwork at this school, but if you attempt to take me in by force, I'm afraid I shall have to hurt you.",fear
4152,4153,147,41,4,Are you all right?,5,Albus Dumbledore,albus dumbledore,Are you all right?,anger
4154,4155,147,41,4,I'm not going into hiding. Fudge will soon regret removing me from Hogwarts.,5,Albus Dumbledore,albus dumbledore,I'm not going into hiding. Fudge will soon regret removing me from Hogwarts.,sadness
4155,4156,147,41,1,"I'm so sorry, Professor!",5,Harry Potter,harry potter,"I'm so sorry, Professor!",sadness
4156,4157,147,41,4,"It's fine. Now listen to me, Harry. Keep studying Occlumency! Do everything Professor Snape tells you.",5,Albus Dumbledore,albus dumbledore,"It's fine. Now listen to me, Harry. Keep studying Occlumency! Do everything Professor Snape tells you.",anger
4157,4158,147,41,4,"Close your mind! You will understand, in time. Fudge is stirring.",5,Albus Dumbledore,albus dumbledore,"Close your mind! You will understand, in time. Fudge is stirring.",anger
4160,4161,147,36,15,"""By Order of the Ministry of Magic: Dolores Jane Umbridge will replace Albus Dumbledore as Head of Hogwarts School of Witchcraft and Wizardry.""",5,Dolores Umbridge,dolores umbridge,"""By Order of the Ministry of Magic: Dolores Jane Umbridge will replace Albus Dumbledore as Head of Hogwarts School of Witchcraft and Wizardry.""",fear
4161,4162,147,36,15,"My first act as your new Headmistress is to form an Inquisitional Squad, lead by Draco Malfoy. They will report directly to me about the goings on in the halls of this school.",5,Dolores Umbridge,dolores umbridge,"My first act as your new Headmistress is to form an Inquisitional Squad, lead by Draco Malfoy. They will report directly to me about the goings on in the halls of this school.",fear
4164,4165,148,35,2,"No way. Quidditch practice. If I don't show up, Angelina'll go mad.",5,Ron Weasley,ron weasley,"No way. Quidditch practice. If I don't show up, Angelina'll go mad.",anger
4168,4169,148,35,5,"All righ'. Well, I'm showin' yeh this, because tha' Umbridge woman put me on probation. I can' last much longer afore I get sacked like Trelawney.",5,Rubeus Hagrid,rubeus hagrid,"All righ'. Well, I'm showin' yeh this, because tha' Umbridge woman put me on probation. I can' last much longer afore I get sacked like Trelawney.",sadness
4169,4170,148,35,3,We won't let her!,5,Hermione Granger,hermione granger,We won't let her!,anger
4171,4172,148,35,5,Knew yeh'd say yes!,5,Rubeus Hagrid,rubeus hagrid,Knew yeh'd say yes!,anger
4173,4174,148,35,5,There we are!,5,Rubeus Hagrid,rubeus hagrid,There we are!,surprise
4174,4175,148,35,3,"Hagrid, I thought none of them wanted to come!",5,Hermione Granger,hermione granger,"Hagrid, I thought none of them wanted to come!",surprise
4175,4176,148,35,5,"None o' them did, Hermione! I didn' have much ruddy choice inna matter! I couldn' leave 'im!",5,Rubeus Hagrid,rubeus hagrid,"None o' them did, Hermione! I didn' have much ruddy choice inna matter! I couldn' leave 'im!",anger
4176,4177,148,35,3,"Oh, why, Hagrid? Why?",5,Hermione Granger,hermione granger,"Oh, why, Hagrid? Why?",surprise
4177,4178,148,35,5,He's me brother!,5,Rubeus Hagrid,rubeus hagrid,He's me brother!,surprise
4178,4179,148,35,5,"Well, half-brother anyway. Me mum had 'im afore she died.",5,Rubeus Hagrid,rubeus hagrid,"Well, half-brother anyway. Me mum had 'im afore she died.",sadness
4179,4180,148,35,5,Here. I'll introduce yeh to Grawp!,5,Rubeus Hagrid,rubeus hagrid,Here. I'll introduce yeh to Grawp!,joy
4181,4182,148,35,5,"Look wha' I brough' yeh, Grawpy! Two new friends an' all. We 'ave Harry Potter here, see? An' over here is Hermy.",5,Rubeus Hagrid,rubeus hagrid,"Look wha' I brough' yeh, Grawpy! Two new friends an' all. We 'ave Harry Potter here, see? An' over here is Hermy.",joy
4182,4183,148,35,93,Hermy!,5,Grawp,grawp,Hermy!,surprise
4183,4184,148,35,5,Bad Grawpy! Bad boy!,5,Rubeus Hagrid,rubeus hagrid,Bad Grawpy! Bad boy!,sadness
4184,4185,148,35,5,"We don' attack our friends, Grawpy!",5,Rubeus Hagrid,rubeus hagrid,"We don' attack our friends, Grawpy!",anger
4187,4188,148,35,5,Oh blimey...,5,Rubeus Hagrid,rubeus hagrid,Oh blimey...,joy
4190,4191,148,35,97,You stopped us from invoking our punishments on Firenze for becoming the servant of the humans at,5,Bane,bane,You stopped us from invoking our punishments on Firenze for becoming the servant of the humans at,anger
4191,4192,148,35,5,"Stopped yeh from committin' murder, yeh mean!",5,Rubeus Hagrid,rubeus hagrid,"Stopped yeh from committin' murder, yeh mean!",anger
4192,4193,148,35,5,"Well, you'll tolerate 'im as long as he's here!",5,Rubeus Hagrid,rubeus hagrid,"Well, you'll tolerate 'im as long as he's here!",anger
4198,4199,149,49,18,I'm bored. Wish it was full moon.,5,Sirius Black,sirius black,I'm bored. Wish it was full moon.,sadness
4200,4201,149,49,42,"This should cheer you up, Sirius. Look. Sirius grins.",5,James Potter,james potter,"This should cheer you up, Sirius. Look. Sirius grins.",joy
4202,4203,149,49,18,Expelliarmus!,5,Sirius Black,sirius black,Expelliarmus!,surprise
4203,4204,149,49,42,Impedimenta!,5,James Potter,james potter,Impedimenta!,surprise
4206,4207,149,49,45,"Leave him alone, James Potter!",5,Lily Potter,lily potter,"Leave him alone, James Potter!",anger
4207,4208,149,49,42,"Another charity case, Lily?",5,James Potter,james potter,"Another charity case, Lily?",surprise
4208,4209,149,49,45,What has he done to you?,5,Lily Potter,lily potter,What has he done to you?,anger
4211,4212,149,49,42,Levicorpus!,5,James Potter,james potter,Levicorpus!,surprise
4212,4213,149,49,45,"Leave him alone, Potter!",5,Lily Potter,lily potter,"Leave him alone, Potter!",anger
4213,4214,149,49,42,I will if you go out with me.,5,James Potter,james potter,I will if you go out with me.,anger
4214,4215,149,49,45,I wouldn't go out with you if it were a choice between you and the giant squid! Now let him down.,5,Lily Potter,lily potter,I wouldn't go out with you if it were a choice between you and the giant squid! Now let him down.,anger
4215,4216,149,49,18,Locomotor mortis!,5,Sirius Black,sirius black,Locomotor mortis!,surprise
4216,4217,149,49,45,"I said, leave him alone!",5,Lily Potter,lily potter,"I said, leave him alone!",anger
4217,4218,149,49,42,"Don't make me hex you, Lily.",5,James Potter,james potter,"Don't make me hex you, Lily.",anger
4218,4219,149,49,45,Then let him go!,5,Lily Potter,lily potter,Then let him go!,anger
4219,4220,149,49,42,Fine!,5,James Potter,james potter,Fine!,anger
4220,4221,149,49,42,"You're lucky Lily was here, Snivellus!",5,James Potter,james potter,"You're lucky Lily was here, Snivellus!",joy
4222,4223,149,49,42,Apologize to her! Now!,5,James Potter,james potter,Apologize to her! Now!,anger
4226,4227,149,49,42,Lily! Hey Lily!,5,James Potter,james potter,Lily! Hey Lily!,joy
4227,4228,149,49,6,"Having fun, Potter?",5,Severus Snape,severus snape,"Having fun, Potter?",joy
4228,4229,149,49,6,Been enjoying yourself?,5,Severus Snape,severus snape,Been enjoying yourself?,joy
4229,4230,149,49,1,No!,5,Harry Potter,harry potter,No!,anger
4231,4232,149,49,1,I--sorry!,5,Harry Potter,harry potter,I--sorry!,sadness
4233,4234,149,49,1,"No, of course not!",5,Harry Potter,harry potter,"No, of course not!",anger
4234,4235,149,49,6,"You had better not, Potter, or you will experience a pain so horrible you will wish you had never been born!",5,Severus Snape,severus snape,"You had better not, Potter, or you will experience a pain so horrible you will wish you had never been born!",fear
4235,4236,149,49,6,Now get out of my sight! Do not set foot in this office ever again!,5,Severus Snape,severus snape,Now get out of my sight! Do not set foot in this office ever again!,anger
4237,4238,150,36,18,I would rather die!,5,Sirius Black,sirius black,I would rather die!,anger
4239,4240,150,36,9,"I'm going to enjoy this, Black. I have you, and soon I shall have the weapon. And then not even your pathetic Order can stand in my way! Voldemort laughs, a horrible spine-chilling laugh.",5,Voldemort,voldemort,"I'm going to enjoy this, Black. I have you, and soon I shall have the weapon. And then not even your pathetic Order can stand in my way! Voldemort laughs, a horrible spine-chilling laugh.",joy
4240,4241,150,36,108,"Are you all right, Potter?",5,Griselda Marchbanks,griselda marchbanks,"Are you all right, Potter?",anger
4242,4243,150,36,1,"No--no, I've done all I can.",5,Harry Potter,harry potter,"No--no, I've done all I can.",anger
4243,4244,150,36,2,You all right?,5,Ron Weasley,ron weasley,You all right?,anger
4244,4245,150,36,1,Voldemort! He's got Sirius! In the Department of Mysteries!,5,Harry Potter,harry potter,Voldemort! He's got Sirius! In the Department of Mysteries!,surprise
4245,4246,150,36,3,How do you know?,5,Hermione Granger,hermione granger,How do you know?,surprise
4246,4247,150,36,1,I just saw it.,5,Harry Potter,harry potter,I just saw it.,surprise
4247,4248,150,36,1,How're we going to get there?,5,Harry Potter,harry potter,How're we going to get there?,surprise
4248,4249,150,36,2,To the Department of Mysteries?,5,Ron Weasley,ron weasley,To the Department of Mysteries?,surprise
4249,4250,150,36,1,We've got to do something!,5,Harry Potter,harry potter,We've got to do something!,anger
4251,4252,150,36,2,Yeah. They can't just waltz into the Ministry of Magic!,5,Ron Weasley,ron weasley,Yeah. They can't just waltz into the Ministry of Magic!,anger
4252,4253,150,36,3,"It just seems so unlikely, Harry!",5,Hermione Granger,hermione granger,"It just seems so unlikely, Harry!",surprise
4253,4254,150,36,1,I won't let Sirius die!,5,Harry Potter,harry potter,I won't let Sirius die!,anger
4254,4255,150,36,20,We heard Harry yelling. What's up?,5,Ginny Weasley,ginny weasley,We heard Harry yelling. What's up?,anger
4255,4256,150,36,1,Voldemort's broken into the Department of Mysteries. He's got Sirius there!,5,Harry Potter,harry potter,Voldemort's broken into the Department of Mysteries. He's got Sirius there!,surprise
4256,4257,150,36,3,"Think, Harry! Voldemort knows you! He knows you'd rush off to save Sirius.",5,Hermione Granger,hermione granger,"Think, Harry! Voldemort knows you! He knows you'd rush off to save Sirius.",anger
4257,4258,150,36,1,"There isn't anyone else, Hermione! Everyone from the Order is gone!",5,Harry Potter,harry potter,"There isn't anyone else, Hermione! Everyone from the Order is gone!",surprise
4259,4260,150,36,1,"No, there isn't!",5,Harry Potter,harry potter,"No, there isn't!",anger
4261,4262,150,36,1,How?,5,Harry Potter,harry potter,How?,surprise
4265,4266,150,36,3,"Mind you, it's got to be really good!",5,Hermione Granger,hermione granger,"Mind you, it's got to be really good!",joy
4266,4267,150,36,14,It's been too quiet around here,5,Fred Weasley,fred weasley,It's been too quiet around here,sadness
4275,4276,150,36,35,Professor! It's those Weasley twins! They've set something off in the Astronomy Tower!,5,Argus Filch,argus filch,Professor! It's those Weasley twins! They've set something off in the Astronomy Tower!,surprise
4277,4278,150,36,1,Grimmauld Place!,5,Harry Potter,harry potter,Grimmauld Place!,surprise
4278,4279,150,36,14,That was worth it!,5,Fred Weasley,fred weasley,That was worth it!,joy
4279,4280,150,36,35,I've got you now!,5,Argus Filch,argus filch,I've got you now!,surprise
4280,4281,150,36,14,"Thank you for playing, one and all.",5,Fred Weasley,fred weasley,"Thank you for playing, one and all.",joy
